table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
10,4,2,25,3,1,categorical,4,threshold_binning,0.1322918118458044,0.4269230769230769,0.08641025641025643,0.007051282051282137
10,4,3,28,3,4,categorical,2,threshold_binning,0.012158362335276462,0.3,0.001153846153846172,0.008333333333333415
10,4,4,22,2,6,categorical,3,prototype_discretization,0.03218489579836216,0.3833333333333333,0.013717948717948802,0.023717948717948856
10,4,5,29,3,5,continuous,0,continuous_scalar,0.14277100050724978,0.4666666666666667,0.05589743589743592,-0.017948717948717885
10,4,6,31,3,7,categorical,5,prototype_discretization,0.1618526945435222,0.6064102564102564,0.1220512820512821,-0.04679487179487174
10,4,7,20,2,4,categorical,2,threshold_binning,0.09409003807485343,0.28076923076923077,-0.007179487179487154,-0.010897435897435748
10,4,8,27,3,3,continuous,0,continuous_scalar,0.009444018719394678,0.20897435897435898,-0.018461538461538373,-0.017948717948717885
10,4,9,17,2,1,continuous,0,continuous_scalar,0.09538055655232226,0.24358974358974358,-0.00012820512820506115,-0.05128205128205121
10,4,10,11,1,3,categorical,2,threshold_binning,0.08282891112218121,0.4,-0.014358974358974264,0.023717948717948856
11,2,0,15,2,1,continuous,0,continuous_scalar,0.1349271055925317,0.7491554054054055,0.015202702702702697,0.015625
11,2,1,17,2,3,categorical,3,prototype_discretization,0.080785887998405,0.629222972972973,0.015625,0.03125
11,2,2,16,2,2,categorical,3,prototype_discretization,0.0064281422702204775,0.4873310810810811,0.00625,0.044763513513513487
11,2,3,9,1,1,continuous,0,continuous_scalar,0.14773705992174543,0.7761824324324325,0.027702702702702697,0.03125
11,2,4,12,1,4,continuous,0,continuous_scalar,0.1155382532596765,0.6190878378378378,0.015625,0.03125
11,2,5,25,3,3,continuous,0,continuous_scalar,0.013334868534124411,0.5139358108108107,0.0125,0.015625
11,2,6,23,3,1,continuous,0,continuous_scalar,0.10808553279170909,0.7179054054054055,0.10430743243243248,0.060388513513513487
11,2,7,24,3,2,continuous,0,continuous_scalar,0.007542063675597823,0.5358952702702703,0.015625,0.015625
11,2,8,28,3,6,continuous,0,continuous_scalar,0.011345612895492284,0.5565878378378378,0.0,0.015625
11,2,9,18,2,4,categorical,5,threshold_binning,0.099547830781052,0.6625844594594594,0.01875,0.046875
11,2,10,26,3,4,continuous,0,continuous_scalar,0.14012661890412167,0.8032094594594594,0.2342905405405406,0.060388513513513487
11,2,11,11,1,3,categorical,2,prototype_discretization,0.06299873382110399,0.6701858108108107,0.011233108108108092,0.013513513513513487
11,2,12,19,2,5,categorical,4,threshold_binning,0.009560435383097417,0.6114864864864865,0.0,0.015625
11,2,13,20,2,6,continuous,0,continuous_scalar,0.062041854171122186,0.5388513513513513,0.00625,0.03125
