table_id,num_classes,model,train_accuracy,train_balanced_accuracy,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auc,test_logloss
46,4,extra_trees,0.9972451790633609,0.9976190476190476,0.8888888888888888,0.8763888888888889,0.8858216277126926,0.9612072316209731,0.57256340686406
47,2,dummy,0.5220994475138122,0.5,0.515625,0.5,0.3402061855670103,0.5,0.6927427911007813
47,2,logistic,0.9475138121546961,0.947778083616234,0.859375,0.8597262952101662,0.8593406593406594,0.9364613880742914,0.39725041523693544
47,2,random_forest,0.988950276243094,0.9894179894179894,0.90625,0.906158357771261,0.906158357771261,0.9550342130987292,0.25592586541671886
47,2,extra_trees,0.994475138121547,0.9947089947089947,0.90625,0.906158357771261,0.906158357771261,0.9560117302052785,0.262606055280886
48,4,dummy,0.29107981220657275,0.25,0.29333333333333333,0.25,0.1134020618556701,0.5,1.373583971265793
48,4,logistic,0.704225352112676,0.6923684787088303,0.6,0.5744531784005469,0.5832129826695044,0.8650585067820975,0.7331840314487703
48,4,random_forest,0.9671361502347418,0.9657450891279099,0.6533333333333333,0.6132604237867395,0.6169640379278446,0.8661881945077242,0.6758010194417491
48,4,extra_trees,0.8685446009389671,0.8587372921665501,0.6533333333333333,0.6161654135338346,0.6166200466200467,0.8772121202783412,0.6859752159066629
49,2,dummy,0.5934343434343434,0.5,0.5942028985507246,0.5,0.37272727272727274,0.5,0.6752935112620824
49,2,logistic,0.9393939393939394,0.9362230738733976,0.9710144927536232,0.9699477351916377,0.9699477351916377,0.9991289198606272,0.10079405838488824
49,2,random_forest,0.9924242424242424,0.992639090788952,0.9710144927536232,0.9699477351916377,0.9699477351916377,0.9991289198606272,0.09294260121297387
49,2,extra_trees,0.9722222222222222,0.9687723007797013,0.9420289855072463,0.9398954703832753,0.9398954703832753,0.9939024390243902,0.14260853461324408
50,2,dummy,0.5348837209302325,0.5,0.5362318840579711,0.5,0.3490566037735849,0.5,0.6905230324601386
50,2,logistic,0.9560723514211886,0.9567632850241545,0.8695652173913043,0.8741554054054055,0.8695652173913043,0.9282094594594594,0.35584544944419516
50,2,random_forest,0.979328165374677,0.9803140096618357,0.8840579710144928,0.8897804054054055,0.8840336134453781,0.9738175675675675,0.2525370577035753
50,2,extra_trees,0.9767441860465116,0.9778985507246377,0.8985507246376812,0.9011824324324325,0.8984654193819634,0.9712837837837838,0.24898838971754866
