table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
79,3,11,2,0,2,categorical,3,prototype_discretization,0.06321199972232855,0.36231884057971014,0.004459308807134921,-0.02898550724637672
79,3,12,27,3,5,continuous,0,continuous_scalar,0.07042026558943712,0.35228539576365664,0.0636566332218506,0.027313266443701245
79,3,13,17,2,1,continuous,0,continuous_scalar,0.023727616301650076,0.2636566332218506,-0.01571906354515047,-0.027313266443701245
79,3,14,18,2,2,continuous,0,continuous_scalar,0.09938757678282362,0.5518394648829431,0.02541806020066888,-0.014492753623188248
79,3,15,15,1,7,continuous,0,continuous_scalar,0.02843567470068951,0.2876254180602007,-0.007023411371237453,0.0
80,2,0,7,0,7,continuous,0,continuous_scalar,0.01567006953525767,0.4389705882352941,0.032205882352941174,0.012499999999999956
80,2,1,14,1,6,continuous,0,continuous_scalar,0.008566408889883192,0.5477941176470589,0.003823529411764692,0.0
80,2,2,27,3,1,continuous,0,continuous_scalar,0.12110974665046745,0.8933823529411764,0.11485294117647056,0.014705882352941124
80,2,3,13,1,5,continuous,0,continuous_scalar,0.06729591781214109,0.3698529411764706,0.013823529411764702,0.012499999999999956
80,2,4,15,1,7,continuous,0,continuous_scalar,0.1212786139252762,0.9036764705882353,0.04102941176470589,-0.014705882352941124
80,2,5,22,2,6,continuous,0,continuous_scalar,0.12281710049445804,0.5441176470588236,0.002499999999999991,0.012499999999999956
80,2,6,4,0,4,continuous,0,continuous_scalar,0.12886566713057387,0.5610294117647059,0.01749999999999994,0.0
80,2,7,24,2,8,continuous,0,continuous_scalar,0.018285216662002477,0.5963235294117647,-0.0038235294117647143,0.0
80,2,8,1,0,1,categorical,5,threshold_binning,0.10445061601751833,0.8080882352941177,0.021323529411764696,0.012499999999999956
80,2,9,9,1,1,continuous,0,continuous_scalar,0.11865059281961128,0.6110294117647059,0.01955882352941172,0.012499999999999956
