table_id,num_classes,model,train_accuracy,train_balanced_accuracy,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auc,test_logloss
57,3,extra_trees,0.9230769230769231,0.9340958605664488,0.7903225806451613,0.8090079365079367,0.7966903073286051,0.9387334325311526,0.47782993391303225
58,3,dummy,0.37567567567567567,0.3333333333333333,0.375,0.3333333333333333,0.1818181818181818,0.5,1.0877240762376972
58,3,logistic,0.9243243243243243,0.9228505487768753,0.875,0.8699204319408923,0.8686565065302606,0.9614631048583028,0.3277759075467602
58,3,random_forest,0.9945945945945946,0.9949874686716792,0.875,0.8602941176470589,0.8633333333333333,0.9384895181476846,0.46593661087728455
58,3,extra_trees,0.9891891891891892,0.9890798424633012,0.8125,0.8080420574026713,0.8074352548036758,0.9418218085106383,0.4925612874491496
59,2,dummy,0.5418994413407822,0.5,0.5396825396825397,0.5,0.35051546391752575,0.5,0.6900043544157014
59,2,logistic,0.9748603351955307,0.9758612019109882,0.9682539682539683,0.968052738336714,0.968052738336714,0.988843813387424,0.13607479616134527
59,2,random_forest,0.9972067039106145,0.9974226804123711,0.9682539682539683,0.9705882352941176,0.9681818181818183,0.9918864097363083,0.11447999135914627
59,2,extra_trees,0.9972067039106145,0.9974226804123711,0.9206349206349206,0.9239350912778905,0.9205548549810845,0.986815415821501,0.19095582001229036
60,2,dummy,0.5231481481481481,0.5,0.5263157894736842,0.5,0.3448275862068966,0.5,0.6917816139373164
60,2,logistic,0.9560185185185185,0.9553870607440502,0.9736842105263158,0.975,0.9736659736659736,0.9993055555555556,0.07331743953830952
60,2,random_forest,0.9953703703703703,0.9953604261534497,0.9605263157894737,0.961111111111111,0.9604647130223687,0.9944444444444445,0.15884330818968753
