table_id,num_classes,n_total,n_train,n_test,num_features,num_continuous,num_categorical,missing_rate,rf_balanced_accuracy,spearman_gt_single,spearman_gt_permutation,spearman_gt_drop_column,topk_gt_single,topk_gt_permutation,topk_gt_drop_column
57,3,413,351,62,10,7,3,0.048184019370460046,0.49543650793650795,0.1515151515151515,0.41818181818181815,0.04308202184276645,0.8,0.6,0.4
58,3,434,370,64,13,9,4,0.05707196029776675,0.5545964762716681,0.4505494505494505,0.18131868131868134,0.07745690065566453,0.6,0.6,0.6
59,2,421,358,63,12,7,5,0.04691211401425178,0.6582150101419878,0.09090909090909093,-0.23076923076923078,-0.07306280364935756,0.4,0.4,0.4
60,2,508,432,76,16,12,4,0.05019685039370079,0.4458333333333333,0.30757918555099845,0.38116272276415597,0.5906866822207808,0.6,0.8,0.4
61,3,450,382,68,14,10,4,0.049523809523809526,0.9549206349206348,0.1252747252747253,0.42857142857142855,0.3569835313532337,0.4,0.8,0.8
62,4,507,431,76,13,10,3,0.04809588833257472,0.26249999999999996,0.2558461842645392,0.3021978021978022,-0.030261376633440123,0.6,0.4,0.2
63,2,472,402,70,10,10,0,0.04809322033898305,0.5291666666666667,0.2727272727272727,0.22424242424242422,-0.5548883643203848,0.6,0.6,0.4
64,2,504,428,76,11,7,4,0.04599567099567099,0.5225510923185341,0.2545454545454546,0.4909090909090909,0.7272727272727273,0.6,0.6,0.8
65,4,447,380,67,9,8,1,0.05418841660452399,0.8902356902356903,0.31666666666666665,0.4666666666666666,0.4485426135725302,0.6,0.6,0.8
66,3,492,418,74,8,7,1,0.049796747967479675,0.6326957978500628,0.7380952380952381,0.7619047619047621,-0.28743030285918214,0.8,0.8,0.6
67,2,481,409,72,12,10,2,0.05422730422730423,0.6092664092664093,0.0979020979020979,-0.18881118881118883,-0.03152369107522559,0.4,0.4,0.4
68,4,431,366,65,15,10,5,0.05088940448569219,0.6690476190476191,0.8357142857142855,0.37857142857142856,0.13756923670863933,0.8,0.4,0.4
