table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
57,3,7,22,2,4,continuous,0,continuous_scalar,0.17588781363731815,0.46202380952380956,0.00015079365079365692,-0.029206349206349125
57,3,8,2,0,2,continuous,0,continuous_scalar,0.1366371997963417,0.4570634920634921,-0.027682539682539642,0.007500000000000062
57,3,9,15,1,7,continuous,0,continuous_scalar,0.01854912856496146,0.41519841269841273,-0.026341269841269787,-0.013333333333333308
58,3,0,19,2,3,continuous,0,continuous_scalar,0.027881968884870784,0.3422492185279909,-0.004411764705882337,-0.020211707871554463
58,3,1,22,2,6,categorical,2,prototype_discretization,0.029067625558363973,0.31031543052003413,-0.0008525149190110826,0.03349673202614378
58,3,2,16,2,0,categorical,3,prototype_discretization,0.01829472129597872,0.2851307189542484,-0.006699346405228734,0.01388888888888884
58,3,3,10,1,2,continuous,0,continuous_scalar,0.000445955147028749,0.32082978118783745,-0.0007317419721511564,0.019607843137254943
58,3,4,25,3,0,continuous,0,continuous_scalar,0.025128043562983853,0.21256038647342992,0.002458084683148609,-0.01449275362318836
58,3,5,9,1,1,continuous,0,continuous_scalar,0.15740306694154782,0.5560528559249787,0.06825092355782893,0.020211707871554463
58,3,6,26,3,1,continuous,0,continuous_scalar,0.38747217401295486,0.3320190394998579,-0.012936913895993185,0.019607843137254943
58,3,7,27,3,2,categorical,3,prototype_discretization,0.10773341384045396,0.5874893435635123,0.06656720659278201,-0.006322818982665512
58,3,8,4,0,4,continuous,0,continuous_scalar,0.003215670905057085,0.33326229042341576,-0.013888888888888862,0.01388888888888884
58,3,9,13,1,5,continuous,0,continuous_scalar,0.050942153154526326,0.3818556408070475,0.023245240125035482,0.01388888888888884
58,3,10,20,2,4,categorical,3,threshold_binning,0.0435634269238617,0.21483375959079284,-0.003019323671497576,0.01328502415458932
58,3,11,24,2,8,continuous,0,continuous_scalar,0.04031196348380504,0.3640593918726911,0.006699346405228757,0.0
58,3,12,33,3,8,continuous,0,continuous_scalar,0.10853981628856713,0.32484370559818126,-0.019558113100312545,-0.0006038647342995196
59,2,0,29,3,4,categorical,2,prototype_discretization,0.054884787140332694,0.657707910750507,0.0,0.0
59,2,1,28,3,3,categorical,2,threshold_binning,0.11937426848821385,0.6171399594320487,0.02129817444219064,-0.014705882352941235
59,2,2,1,0,1,categorical,3,prototype_discretization,0.012370017464971753,0.5218052738336714,-0.01572008113590264,-0.014705882352941235
59,2,3,4,0,4,categorical,3,threshold_binning,0.014823866615123015,0.6901622718052738,-0.011764705882352988,-0.014705882352941235
59,2,4,15,1,7,categorical,3,prototype_discretization,0.08809401962567817,0.5953346855983773,-0.00882352941176474,0.0
59,2,5,14,1,6,continuous,0,continuous_scalar,5.779360246539607e-05,0.5674442190669371,-0.0024340770791074994,0.0
59,2,6,23,2,6,continuous,0,continuous_scalar,0.13103569770276804,0.6460446247464503,0.03265720081135903,0.014705882352941124
59,2,7,6,0,6,continuous,0,continuous_scalar,0.05993965166013339,0.5968559837728196,-0.008316430020283993,-0.014705882352941235
59,2,8,32,3,7,continuous,0,continuous_scalar,0.003141118047068477,0.5258620689655172,-0.006896551724137945,-0.031947261663285986
59,2,9,26,3,1,continuous,0,continuous_scalar,0.21234476276246986,0.5380324543610548,-0.03935091277890468,-0.002535496957403738
59,2,10,21,2,4,continuous,0,continuous_scalar,0.30344362191231605,0.4249492900608519,-0.02555780933062879,-0.014705882352941235
59,2,11,0,0,0,continuous,0,continuous_scalar,0.000490394978459272,0.4766734279918864,-0.0039553752535497425,0.017241379310344862
60,2,0,5,0,5,continuous,0,continuous_scalar,0.009149594030797877,0.5791666666666666,-0.027777777777777825,-0.03750000000000009
60,2,1,23,3,0,continuous,0,continuous_scalar,0.1564303629851375,0.5152777777777777,0.013333333333333298,-0.012500000000000067
60,2,2,18,2,4,continuous,0,continuous_scalar,0.23770340849348695,0.6152777777777778,0.013333333333333298,0.012499999999999956
60,2,3,29,3,6,continuous,0,continuous_scalar,0.03460817553716931,0.49722222222222223,-0.02722222222222226,-0.012500000000000067
60,2,4,26,3,3,continuous,0,continuous_scalar,0.08836826223329218,0.6041666666666667,0.0036111111111110984,-0.015277777777777835
60,2,5,24,3,1,continuous,0,continuous_scalar,0.26551792253224105,0.4708333333333333,-0.0255555555555556,-0.012500000000000067
60,2,6,25,3,2,categorical,3,threshold_binning,0.006862763580750057,0.4555555555555556,-0.013333333333333364,-0.015277777777777835
60,2,7,27,3,4,continuous,0,continuous_scalar,0.03884276675754382,0.5055555555555555,-0.027500000000000024,-0.002777777777777768
60,2,8,30,3,7,categorical,4,prototype_discretization,0.06838602744346803,0.6013888888888889,0.0122222222222222,0.012499999999999956
60,2,9,28,3,5,continuous,0,continuous_scalar,0.0064116302711793235,0.55,-0.007500000000000029,-0.03888888888888892
60,2,10,0,0,0,categorical,2,prototype_discretization,1.9867286836438934e-05,0.45694444444444443,-0.026666666666666682,-0.013888888888888895
60,2,11,12,1,4,continuous,0,continuous_scalar,0.05030913913895604,0.4763888888888889,-0.014166666666666671,0.012499999999999956
60,2,12,16,2,2,continuous,0,continuous_scalar,0.010273822743177981,0.4555555555555556,-0.01888888888888892,-0.026388888888888906
60,2,13,2,0,2,continuous,0,continuous_scalar,0.0085629368662744,0.5555555555555556,-0.036111111111111135,-0.050000000000000044
60,2,14,7,0,7,continuous,0,continuous_scalar,0.018122094081241297,0.4597222222222222,-0.004444444444444496,0.01388888888888884
60,2,15,4,0,4,categorical,2,prototype_discretization,0.0004312260184477651,0.5486111111111112,-0.001666666666666694,-0.01666666666666672
61,3,0,5,0,5,continuous,0,continuous_scalar,0.005960329260618456,0.32346320346320345,0.015584415584415545,0.015151515151515138
61,3,1,10,1,2,continuous,0,continuous_scalar,0.0002452556534771085,0.33001443001443004,0.02438672438672438,0.015873015873015817
61,3,2,17,2,3,categorical,2,prototype_discretization,0.006306345826477852,0.3981818181818182,0.0030303030303030277,0.0
61,3,3,19,2,5,continuous,0,continuous_scalar,0.0806381675970002,0.2931890331890332,0.06664935064935056,0.029206349206349125
