table_id,num_classes,model,train_accuracy,train_balanced_accuracy,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auc,test_logloss
29,2,logistic,0.8189189189189189,0.8191713483146068,0.7878787878787878,0.7886029411764706,0.7878787878787878,0.8676470588235294,0.4353467633461788
29,2,random_forest,0.9945945945945946,0.9943820224719101,0.803030303030303,0.8023897058823529,0.8026224982746721,0.8814338235294118,0.4292894912070628
29,2,extra_trees,0.9945945945945946,0.9945868445692884,0.7727272727272727,0.7720588235294117,0.7722567287784678,0.8658088235294118,0.4532691775558568
30,4,dummy,0.3504273504273504,0.25,0.3548387096774194,0.25,0.13095238095238096,0.5,1.3392131514615864
30,4,logistic,0.8290598290598291,0.8523463835782976,0.8064516129032258,0.8262626262626263,0.8078203639179249,0.9528593628593629,0.484796750052712
30,4,random_forest,1.0,1.0,0.8709677419354839,0.8483585858585858,0.8704385076165592,0.973564491064491,0.5153819112359719
30,4,extra_trees,0.9971509971509972,0.9979674796747967,0.7741935483870968,0.766540404040404,0.770021645021645,0.9569891219891221,0.6440082107009693
31,4,dummy,0.3567251461988304,0.25,0.3548387096774194,0.25,0.13095238095238096,0.5,1.3211859950524538
31,4,logistic,0.8099415204678363,0.8403502235469448,0.8709677419354839,0.8784090909090909,0.871602787456446,0.9737023393273394,0.40945892404530004
31,4,random_forest,0.9824561403508771,0.9847615499254844,0.8387096774193549,0.8420454545454545,0.8469045396195588,0.9643804112554113,0.4769006071819177
31,4,extra_trees,0.9853801169590644,0.9893070044709389,0.8225806451612904,0.8170454545454546,0.8285201640464798,0.954057400932401,0.543534696991977
32,4,dummy,0.34517766497461927,0.25,0.34782608695652173,0.25,0.12903225806451613,0.5,1.3495348938338083
32,4,logistic,0.9238578680203046,0.9274265764931813,0.9130434782608695,0.9060921717171717,0.9023900293255132,0.99344744777047,0.2336847067468048
32,4,random_forest,0.9847715736040609,0.986614791547687,0.9710144927536232,0.9704861111111112,0.9747926267281106,1.0,0.1389357683483587
32,4,extra_trees,0.9796954314720813,0.9817604226156482,0.9420289855072463,0.9375,0.9450549450549451,1.0,0.18784200461615064
33,4,dummy,0.4358974358974359,0.25,0.4426229508196721,0.25,0.1534090909090909,0.5,1.2926500565394756
33,4,logistic,0.7293447293447294,0.7549879600963192,0.6065573770491803,0.624465811965812,0.5992673992673994,0.796746903889761,1.2517108537886803
33,4,random_forest,1.0,1.0,0.6229508196721312,0.5094373219373219,0.47642051989878076,0.8625770821148973,0.8350273185998224
33,4,extra_trees,0.9971509971509972,0.9983660130718954,0.6721311475409836,0.6127136752136753,0.6121911478447981,0.8268888217680235,0.9348678019299074
34,4,dummy,0.28738317757009346,0.25,0.2894736842105263,0.25,0.11224489795918367,0.5,1.3801520642106564
34,4,logistic,0.852803738317757,0.8470315496373984,0.8026315789473685,0.8049465240641711,0.8051282906809916,0.9672143172454739,0.42013455900424707
