table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
35,2,4,11,1,3,categorical,2,threshold_binning,0.0008359115938098036,0.5178571428571428,0.0,0.0
35,2,5,20,2,3,continuous,0,continuous_scalar,0.004367427383388494,0.4754464285714286,0.0,0.0
35,2,6,3,0,3,categorical,3,prototype_discretization,0.05331976276489108,0.6495535714285714,0.0,0.0
35,2,7,22,2,5,continuous,0,continuous_scalar,0.05220647094816476,0.5513392857142857,0.0,0.0
35,2,8,21,2,4,categorical,2,threshold_binning,0.01740070598216741,0.8950892857142857,0.003125,0.0
35,2,9,27,3,2,continuous,0,continuous_scalar,0.16910667518499034,0.984375,0.16785714285714284,0.0
35,2,10,29,3,4,continuous,0,continuous_scalar,0.004232748827457873,0.5982142857142857,0.0,0.0
35,2,11,30,3,5,continuous,0,continuous_scalar,0.034501365911355907,0.9330357142857143,0.0,0.0
35,2,12,7,0,7,continuous,0,continuous_scalar,0.0009167719873772853,0.49776785714285715,0.0,0.0
35,2,13,23,2,6,continuous,0,continuous_scalar,0.0009072084105940594,0.6004464285714286,0.0,0.0
35,2,14,12,1,4,categorical,5,prototype_discretization,0.21514935538364438,0.8950892857142857,0.0,0.0
36,4,0,19,2,1,continuous,0,continuous_scalar,0.16497891280910082,0.36519607843137253,0.043090569561157734,-0.023809523809523836
36,4,1,11,1,3,categorical,2,prototype_discretization,0.08305063410584301,0.29166666666666663,0.0023809523809523283,-0.01388888888888884
36,4,2,1,0,1,continuous,0,continuous_scalar,0.24071565505110037,0.5871848739495799,-0.0015873015873016482,-0.02777777777777779
36,4,3,28,3,0,categorical,3,threshold_binning,0.024288273081049982,0.34325396825396826,0.025396825396825327,0.017857142857142794
36,4,4,23,2,5,categorical,2,prototype_discretization,0.16230750727539844,0.5,-0.0064892623716153565,-0.01388888888888884
36,4,5,17,1,9,continuous,0,continuous_scalar,0.029953653293284973,0.29014939309056953,-0.009523809523809556,0.003968253968253954
36,4,6,31,3,3,categorical,3,prototype_discretization,0.016721024237221705,0.2496498599439776,-0.019444444444444486,-0.02777777777777779
36,4,7,21,2,3,continuous,0,continuous_scalar,0.025591301328397473,0.21638655462184875,-0.013095238095238115,0.01388888888888884
36,4,8,10,1,2,continuous,0,continuous_scalar,0.22881993948117213,0.5390989729225023,0.08692810457516334,0.0031512605042016695
36,4,9,18,2,0,continuous,0,continuous_scalar,0.004351249669054541,0.49031279178338005,-0.011811391223155976,0.0
36,4,10,27,2,9,continuous,0,continuous_scalar,0.007914225158098517,0.3167600373482726,0.02847805788982256,-0.02777777777777779
36,4,11,9,1,1,continuous,0,continuous_scalar,0.01130762451027802,0.2913165266106443,0.0,-0.01388888888888884
37,3,0,10,1,2,categorical,4,threshold_binning,0.20133166539068503,0.48963317384370014,0.02456140350877194,0.037480063795853336
37,3,1,22,2,7,continuous,0,continuous_scalar,0.26958203006978526,0.583732057416268,0.06012759170653912,0.052631578947368474
37,3,2,29,3,6,continuous,0,continuous_scalar,0.019881627890753324,0.43460925039872406,0.007017543859649145,0.0
37,3,3,30,3,7,continuous,0,continuous_scalar,0.041792398807775,0.3716108452950558,0.052631578947368494,0.01754385964912286
37,3,4,20,2,5,continuous,0,continuous_scalar,0.013832287106635411,0.39952153110047844,-0.007017543859649011,-0.01754385964912264
37,3,5,23,3,0,continuous,0,continuous_scalar,0.09179455412078034,0.40988835725677825,0.07368421052631587,-0.01754385964912286
37,3,6,27,3,4,continuous,0,continuous_scalar,0.05309742786384835,0.27910685805422647,-0.0116427432216905,-0.015151515151515138
37,3,7,18,2,3,continuous,0,continuous_scalar,0.0281855690364637,0.3293460925039872,-0.007017543859649056,0.0
37,3,8,9,1,1,continuous,0,continuous_scalar,0.07294716541089241,0.26634768740031894,0.009888357256778368,0.0023923444976077235
37,3,9,24,3,1,continuous,0,continuous_scalar,0.1876314202512465,0.6586921850079744,0.2877192982456141,0.08771929824561409
37,3,10,1,0,1,continuous,0,continuous_scalar,0.01992385405113466,0.38197767145135564,-0.01754385964912277,0.0
